89.19999999999999, 524.8000000000004
256.40000000000015, 512.0000000000005
414.80000000000035, 512.0000000000005
582.0000000000001, 524.8000000000004
749.1999999999992, 512.0000000000005
916.3999999999984, 499.20000000000044
1074.7999999999977, 499.20000000000044
1241.9999999999968, 512.0000000000005
2069.199999999993, 1228.799999999998
2562.000000000003, 998.3999999999987
2896.40000000001, 998.3999999999987
3389.2000000000203, 1228.799999999998
3882.0000000000305, 998.3999999999987
4216.400000000037, 998.3999999999987
4709.200000000047, 1228.799999999998
5202.000000000057, 998.3999999999987
5536.400000000064, 998.3999999999987
6029.200000000074, 1228.799999999998
6522.000000000085, 998.3999999999987
6856.4000000000915, 998.3999999999987
7516.400000000105, 985.5999999999988
7674.800000000108, 985.5999999999988
8009.200000000115, 985.5999999999988
8255.600000000113, 1113.5999999999983
8502.000000000093, 985.5999999999988
8915.600000000059, 1356.7999999999975
9162.000000000038, 1228.799999999998
9496.40000000001, 1228.799999999998
10156.399999999956, 1215.999999999998
10314.799999999943, 1215.999999999998
10649.199999999915, 1215.999999999998
10895.599999999895, 1343.9999999999975
11141.999999999874, 1215.999999999998
11555.59999999984, 1587.1999999999966
11801.99999999982, 1459.199999999997
12629.199999999752, 2175.999999999997
13121.99999999971, 1945.5999999999956
13456.399999999683, 1945.5999999999956
13949.199999999642, 2175.999999999997
14441.999999999602, 1945.5999999999956
14776.399999999574, 1945.5999999999956
15269.199999999533, 2175.999999999997
15761.999999999493, 1945.5999999999956
16096.399999999465, 1945.5999999999956
16589.199999999426, 2175.999999999997
17081.999999999385, 1945.5999999999956
17416.399999999358, 1945.5999999999956
18076.399999999303, 1932.7999999999956
18234.79999999929, 1932.7999999999956
18569.199999999262, 1932.7999999999956
18815.599999999242, 2060.799999999995
19061.99999999922, 1932.7999999999956
19475.599999999187, 2303.9999999999986
19721.999999999167, 2175.999999999997
20056.39999999914, 2175.999999999997
20716.399999999085, 2163.1999999999966
20874.79999999907, 2163.1999999999966
21209.199999999044, 2163.1999999999966
21455.599999999024, 2291.1999999999985
21701.999999999003, 2163.1999999999966
22115.59999999897, 2534.400000000002
22361.99999999895, 2406.4
23356.399999998866, 2880.000000000007
23514.799999998853, 2880.000000000007
23849.199999998826, 2880.000000000007
24095.599999998805, 3008.0000000000086
24341.999999998785, 2880.000000000007
24755.59999999875, 3251.200000000012
25001.99999999873, 3123.2000000000103
25336.399999998703, 3123.2000000000103
25996.399999998648, 3110.40000000001
26154.799999998635, 3110.40000000001
26489.199999998607, 3110.40000000001
26735.599999998587, 3238.400000000012
26981.999999998567, 3110.40000000001
27395.599999998532, 3481.6000000000154
27641.999999998512, 3353.6000000000136
